,name,start_pos,end_pos,tag,score
679,Deer Mouse,70944,70954,PERSON,1
680,Benny,70992,70997,PERSON,1
681,Gophers,71243,71250,ORG,1
682,Prairie Dogs,71255,71267,ORG,1
683,Deer Mouse,71298,71308,PERSON,1
684,every morning,71356,71369,TIME,1
685,Benny Badger,71373,71385,PERSON,1
686,Deer Mouse,71448,71458,PERSON,1
687,Benny,71505,71510,PERSON,1
688,Deer Mouse,71570,71580,PERSON,1
689,"moved,”he",71670,71679,PERSON,1
690,Deer Mouse,71689,71699,PERSON,1
691,Colored Wrapper,71848,71863,ORG,1
692,Text Illustrations,71868,71886,WORK_OF_ART,1
693,HARRY L. SMITH,71896,71910,PERSON,1
694,three to eight years,71961,71981,DATE,1
695,four,72014,72018,CARDINAL,1
696,American,72043,72051,NORP,1
697,two,72109,72112,CARDINAL,1
698,CUFFY,72146,72151,NORP,1
699,BILLY WOODCHUCK,72242,72257,PERSON,1
700,PETER MINK,72295,72305,PERSON,1
701,FERDINAND,72398,72407,PERSON,1
702,TIMOTHY,72455,72462,PERSON,1
703,BENNY BADGER,72482,72494,PERSON,1
704,NEW YORK,72637,72645,ORG,1
705,Trademark Registered,72665,72685,ORG,1
706,ARTHUR SCOTT BAILEY,72691,72710,PERSON,1
707,Colored Wrapper,72768,72783,ORG,1
708,Text Illustrations,72788,72806,WORK_OF_ART,1
709,HARRY L. SMITH,72816,72830,PERSON,1
710,three to eight years old,72916,72940,DATE,1
711,CROW,73064,73068,PERSON,1
712,Crow,73089,73093,PERSON,1
713,JAY Jasper Jay,73257,73271,PERSON,1
714,Betsy,73649,73654,PERSON,1
715,Buster,73726,73732,PERSON,1
716,Freddie,73816,73823,PERSON,1
717,BOBBY BOBOLINK Bobby,73898,73918,PERSON,1
718,Ladybug,74070,74077,PERSON,1
719,GROSSET & DUNLAP,74151,74167,ORG,1
720,NEW YORK,74181,74189,GPE,1
721,Trademark Registered,74211,74231,ORG,1
722,ARTHUR SCOTT BAILEY,74238,74257,PERSON,1
723,Colored Wrapper,74313,74328,ORG,1
724,Text Illustrations,74333,74351,WORK_OF_ART,1
725,HARRY L. SMITH,74361,74375,PERSON,1
726,about four to eight years of age,74449,74481,DATE,1
727,Rat,74520,74523,PERSON,1
728,Kitty,74533,74538,PERSON,1
729,HENRIETTA,74664,74673,ORG,1
730,Henrietta Hen,74678,74691,PERSON,1
731,MULEY,74819,74824,WORK_OF_ART,1
732,Johnnie Green,74855,74868,ORG,1
733,TURKEY PROUDFOOT,74949,74965,ORG,1
734,Turkey Proudfoot,74984,75000,PERSON,1
735,Pony Twinkleheels,75153,75170,PERSON,1
736,one foot,75211,75219,QUANTITY,1
737,GRUNTY PIG Grunty,75455,75472,WORK_OF_ART,1
738,GROSSET & DUNLAP,75589,75605,ORG,1
739,NEW YORK,75619,75627,GPE,1
740,Trademark Registered,75648,75668,ORG,1
741,ARTHUR SCOTT BAILEY Wrappers,75674,75702,ORG,1
742,Drawings,75731,75739,PERSON,1
743,HARRY L. SMITH,75743,75757,PERSON,1
744,four,75825,75829,CARDINAL,1
745,American,75854,75862,NORP,1
746,two,75919,75922,CARDINAL,1
747,Cuffy Bear,75989,75999,PERSON,1
748,Tuck-Me-,76106,76114,PERSON,1
749,ARTHUR SCOTT BAILEY Wrappers,76151,76179,ORG,1
750,Drawings,76208,76216,PERSON,1
751,HARRY L. SMITH,76220,76234,PERSON,1
752,Jolly Robin,76250,76261,PERSON,1
753,Crow,76271,76275,PERSON,1
754,first,76360,76365,ORDINAL,1
755,Trademark Registered,76692,76712,ORG,1
756,ARTHUR SCOTT BAILEY Wrappers,76718,76746,PERSON,1
757,Drawings,76775,76783,PERSON,1
758,HARRY L. SMITH,76787,76801,PERSON,1
759,Farmyard Folk,76853,76866,PERSON,1
760,Muley,76902,76907,ORG,1
761,Henrietta Hen,77011,77024,PERSON,1
762,GROSSET & DUNLAP,77110,77126,ORG,1
763,NEW YORK,77128,77136,GPE,1
